96.0,-1.6,-151.6,200.4,519.6,0.0,1.0
92.0,-1.6,-151.6,200.4,519.6,0.0,1.0
88.0,-0.6,-150.6,201.4,518.6,0.0,1.0
84.0,1.4,-148.6,203.4,516.6,0.0,1.0
80.0,11.4,-138.6,213.4,506.6,0.0,1.0
76.0,21.6,-128.4,223.6,496.4,0.0,1.0
72.0,32.0,-118.0,234.0,486.0,0.0,1.0
68.0,42.6,-107.4,244.6,475.4,0.0,1.0
64.0,53.4,-96.6,255.4,464.6,0.0,1.0
60.0,64.4,-85.6,266.4,453.6,0.0,1.0
56.0,75.6,-74.4,277.6,442.4,0.0,1.0
52.0,87.0,-63.0,289.0,431.0,0.0,1.0
48.0,98.6,-51.4,300.6,419.4,1.0,0.0
44.0,84.6,-65.4,286.6,433.4,0.0,1.0
40.0,71.6,-78.4,273.6,446.4,0.0,1.0
36.0,59.6,-90.4,261.6,458.4,0.0,1.0
32.0,48.6,-101.4,250.6,469.4,0.0,1.0
28.0,38.6,-111.4,240.6,479.4,0.0,1.0
24.0,29.6,-120.4,231.6,488.4,0.0,1.0
20.0,21.6,-128.4,223.6,496.4,0.0,1.0
16.0,14.6,-135.4,216.6,503.4,0.0,1.0
12.0,8.6,-141.4,210.6,509.4,0.0,1.0
8.0,3.6,-146.4,205.6,514.4,0.0,1.0
4.0,-0.4,-150.4,201.6,518.4,0.0,1.0
0.0,-3.4,-153.4,198.6,521.4,0.0,1.0
480.0,-31.4,-181.4,196.6,523.4,0.0,1.0
476.0,-32.4,-182.4,195.6,524.4,0.0,1.0
472.0,-32.4,-182.4,195.6,524.4,0.0,1.0
468.0,-31.4,-181.4,196.6,523.4,0.0,1.0
464.0,-29.4,-179.4,198.6,521.4,0.0,1.0
460.0,-19.4,-169.4,208.6,511.4,0.0,1.0
456.0,-9.2,-159.2,218.8,501.2,0.0,1.0
452.0,1.2,-148.8,229.2,490.8,0.0,1.0
448.0,11.8,-138.2,239.8,480.2,0.0,1.0
444.0,22.6,-127.4,250.6,469.4,0.0,1.0
440.0,33.6,-116.4,261.6,458.4,0.0,1.0
436.0,44.8,-105.2,272.8,447.2,0.0,1.0
432.0,56.2,-93.8,284.2,435.8,0.0,1.0
428.0,67.8,-82.2,295.8,424.2,0.0,1.0
424.0,79.6,-70.4,307.6,412.4,0.0,1.0
420.0,91.6,-58.4,319.6,400.4,0.0,1.0
416.0,103.8,-46.2,331.8,388.2,1.0,0.0
412.0,89.8,-60.2,317.8,402.2,0.0,1.0
408.0,76.8,-73.2,304.8,415.2,0.0,1.0
404.0,64.8,-85.2,292.8,427.2,0.0,1.0
400.0,53.8,-96.2,281.8,438.2,0.0,1.0
396.0,43.8,-106.2,271.8,448.2,0.0,1.0
392.0,34.8,-115.2,262.8,457.2,0.0,1.0
388.0,26.8,-123.2,254.8,465.2,0.0,1.0
384.0,19.8,-130.2,247.8,472.2,0.0,1.0
380.0,13.8,-136.2,241.8,478.2,0.0,1.0
376.0,8.8,-141.2,236.8,483.2,0.0,1.0
372.0,4.8,-145.2,232.8,487.2,0.0,1.0
368.0,1.8,-148.2,229.8,490.2,0.0,1.0
364.0,-0.2,-150.2,227.8,492.2,0.0,1.0
360.0,-1.2,-151.2,226.8,493.2,0.0,1.0
356.0,-1.2,-151.2,226.8,493.2,0.0,1.0
352.0,-0.2,-150.2,227.8,492.2,0.0,1.0
348.0,1.8,-148.2,229.8,490.2,0.0,1.0
344.0,11.8,-138.2,239.8,480.2,0.0,1.0
340.0,22.0,-128.0,250.0,470.0,0.0,1.0
336.0,32.4,-117.6,260.4,459.6,0.0,1.0
332.0,43.0,-107.0,271.0,449.0,0.0,1.0
328.0,53.8,-96.2,281.8,438.2,0.0,1.0
324.0,64.8,-85.2,292.8,427.2,0.0,1.0
320.0,76.0,-74.0,304.0,416.0,0.0,1.0
316.0,87.4,-62.6,315.4,404.6,0.0,1.0
312.0,99.0,-51.0,327.0,393.0,1.0,0.0
308.0,85.0,-65.0,313.0,407.0,0.0,1.0
304.0,72.0,-78.0,300.0,420.0,0.0,1.0
300.0,60.0,-90.0,288.0,432.0,0.0,1.0
296.0,49.0,-101.0,277.0,443.0,0.0,1.0
292.0,39.0,-111.0,267.0,453.0,0.0,1.0
288.0,30.0,-120.0,258.0,462.0,0.0,1.0
284.0,22.0,-128.0,250.0,470.0,0.0,1.0
280.0,15.0,-135.0,243.0,477.0,0.0,1.0
276.0,9.0,-141.0,237.0,483.0,0.0,1.0
272.0,4.0,-146.0,232.0,488.0,0.0,1.0
268.0,-3.41060513165e-13,-150.0,228.0,492.0,0.0,1.0
264.0,-3.0,-153.0,225.0,495.0,0.0,1.0
260.0,-5.0,-155.0,223.0,497.0,0.0,1.0
256.0,-6.0,-156.0,222.0,498.0,0.0,1.0
252.0,-6.0,-156.0,222.0,498.0,0.0,1.0
248.0,-5.0,-155.0,223.0,497.0,0.0,1.0
244.0,-3.0,-153.0,225.0,495.0,0.0,1.0
240.0,7.0,-143.0,235.0,485.0,0.0,1.0
236.0,17.2,-132.8,245.2,474.8,0.0,1.0
232.0,27.6,-122.4,255.6,464.4,0.0,1.0
228.0,38.2,-111.8,266.2,453.8,0.0,1.0
224.0,49.0,-101.0,277.0,443.0,0.0,1.0
220.0,60.0,-90.0,288.0,432.0,0.0,1.0
216.0,71.2,-78.8,299.2,420.8,0.0,1.0
212.0,82.6,-67.4,310.6,409.4,0.0,1.0
208.0,94.2,-55.8,322.2,397.8,0.0,1.0
204.0,106.0,-44.0,334.0,386.0,1.0,0.0
200.0,92.0,-58.0,320.0,400.0,0.0,1.0
196.0,79.0,-71.0,307.0,413.0,0.0,1.0
192.0,67.0,-83.0,295.0,425.0,0.0,1.0
188.0,56.0,-94.0,284.0,436.0,0.0,1.0
184.0,46.0,-104.0,274.0,446.0,0.0,1.0
180.0,37.0,-113.0,265.0,455.0,0.0,1.0
176.0,29.0,-121.0,257.0,463.0,0.0,1.0
172.0,22.0,-128.0,250.0,470.0,0.0,1.0
168.0,16.0,-134.0,244.0,476.0,0.0,1.0
164.0,11.0,-139.0,239.0,481.0,0.0,1.0
160.0,7.0,-143.0,235.0,485.0,0.0,1.0
156.0,4.0,-146.0,232.0,488.0,0.0,1.0
152.0,2.0,-148.0,230.0,490.0,0.0,1.0
148.0,1.0,-149.0,229.0,491.0,0.0,1.0
144.0,1.0,-149.0,229.0,491.0,0.0,1.0
140.0,2.0,-148.0,230.0,490.0,0.0,1.0
136.0,4.0,-146.0,232.0,488.0,0.0,1.0
132.0,14.0,-136.0,242.0,478.0,0.0,1.0
128.0,24.2,-125.8,252.2,467.8,0.0,1.0
124.0,34.6,-115.4,262.6,457.4,0.0,1.0
120.0,45.2,-104.8,273.2,446.8,0.0,1.0
116.0,56.0,-94.0,284.0,436.0,0.0,1.0
112.0,67.0,-83.0,295.0,425.0,0.0,1.0
108.0,78.2,-71.8,306.2,413.8,0.0,1.0
104.0,89.6,-60.4,317.6,402.4,0.0,1.0
100.0,101.2,-48.8,329.2,390.8,1.0,0.0
96.0,87.2,-62.8,315.2,404.8,0.0,1.0
92.0,74.2,-75.8,302.2,417.8,0.0,1.0
88.0,62.2,-87.8,290.2,429.8,0.0,1.0
84.0,51.2,-98.8,279.2,440.8,0.0,1.0
80.0,41.2,-108.8,269.2,450.8,0.0,1.0
76.0,32.2,-117.8,260.2,459.8,0.0,1.0
72.0,24.2,-125.8,252.2,467.8,0.0,1.0
68.0,17.2,-132.8,245.2,474.8,0.0,1.0
64.0,11.2,-138.8,239.2,480.8,0.0,1.0
60.0,6.2,-143.8,234.2,485.8,0.0,1.0
56.0,2.2,-147.8,230.2,489.8,0.0,1.0
52.0,-0.8,-150.8,227.2,492.8,0.0,1.0
48.0,-2.8,-152.8,225.2,494.8,0.0,1.0
44.0,-3.8,-153.8,224.2,495.8,0.0,1.0
40.0,-3.8,-153.8,224.2,495.8,0.0,1.0
36.0,-2.8,-152.8,225.2,494.8,0.0,1.0
32.0,-0.8,-150.8,227.2,492.8,0.0,1.0
28.0,9.2,-140.8,237.2,482.8,0.0,1.0
24.0,19.4,-130.6,247.4,472.6,0.0,1.0
20.0,29.8,-120.2,257.8,462.2,0.0,1.0
16.0,40.4,-109.6,268.4,451.6,0.0,1.0
12.0,51.2,-98.8,279.2,440.8,0.0,1.0
8.0,62.2,-87.8,290.2,429.8,0.0,1.0
4.0,73.4,-76.6,301.4,418.6,0.0,1.0
0.0,84.8,-65.2,312.8,407.2,0.0,1.0
480.0,82.4,-67.6,324.4,395.6,0.0,1.0
476.0,94.2,-55.8,336.2,383.8,0.0,1.0
472.0,106.2,-43.8,348.2,371.8,1.0,0.0
468.0,92.2,-57.8,334.2,385.8,0.0,1.0
464.0,79.2,-70.8,321.2,398.8,0.0,1.0
460.0,67.2,-82.8,309.2,410.8,0.0,1.0
456.0,56.2,-93.8,298.2,421.8,0.0,1.0
452.0,46.2,-103.8,288.2,431.8,0.0,1.0
448.0,37.2,-112.8,279.2,440.8,0.0,1.0
444.0,29.2,-120.8,271.2,448.8,0.0,1.0
440.0,22.2,-127.8,264.2,455.8,0.0,1.0
436.0,16.2,-133.8,258.2,461.8,0.0,1.0
432.0,11.2,-138.8,253.2,466.8,0.0,1.0
428.0,7.2,-142.8,249.2,470.8,0.0,1.0
424.0,4.2,-145.8,246.2,473.8,0.0,1.0
420.0,2.2,-147.8,244.2,475.8,0.0,1.0
416.0,1.2,-148.8,243.2,476.8,0.0,1.0
412.0,1.2,-148.8,243.2,476.8,0.0,1.0
408.0,2.2,-147.8,244.2,475.8,0.0,1.0
404.0,4.2,-145.8,246.2,473.8,0.0,1.0
400.0,14.2,-135.8,256.2,463.8,0.0,1.0
396.0,24.4,-125.6,266.4,453.6,0.0,1.0
392.0,34.8,-115.2,276.8,443.2,0.0,1.0
388.0,45.4,-104.6,287.4,432.6,0.0,1.0
384.0,56.2,-93.8,298.2,421.8,0.0,1.0
380.0,67.2,-82.8,309.2,410.8,0.0,1.0
376.0,78.4,-71.6,320.4,399.6,0.0,1.0
372.0,89.8,-60.2,331.8,388.2,0.0,1.0
368.0,101.4,-48.6,343.4,376.6,1.0,0.0
364.0,87.4,-62.6,329.4,390.6,0.0,1.0
360.0,74.4,-75.6,316.4,403.6,0.0,1.0
356.0,62.4,-87.6,304.4,415.6,0.0,1.0
352.0,51.4,-98.6,293.4,426.6,0.0,1.0
348.0,41.4,-108.6,283.4,436.6,0.0,1.0
344.0,32.4,-117.6,274.4,445.6,0.0,1.0
340.0,24.4,-125.6,266.4,453.6,0.0,1.0
336.0,17.4,-132.6,259.4,460.6,0.0,1.0
332.0,11.4,-138.6,253.4,466.6,0.0,1.0
328.0,6.4,-143.6,248.4,471.6,0.0,1.0
324.0,2.4,-147.6,244.4,475.6,0.0,1.0
320.0,-0.6,-150.6,241.4,478.6,0.0,1.0
316.0,-2.6,-152.6,239.4,480.6,0.0,1.0
312.0,-3.6,-153.6,238.4,481.6,0.0,1.0
308.0,-3.6,-153.6,238.4,481.6,0.0,1.0
304.0,-2.6,-152.6,239.4,480.6,0.0,1.0
300.0,-0.6,-150.6,241.4,478.6,0.0,1.0
296.0,9.4,-140.6,251.4,468.6,0.0,1.0
292.0,19.6,-130.4,261.6,458.4,0.0,1.0
288.0,30.0,-120.0,272.0,448.0,0.0,1.0
284.0,40.6,-109.4,282.6,437.4,0.0,1.0
280.0,51.4,-98.6,293.4,426.6,0.0,1.0
276.0,62.4,-87.6,304.4,415.6,0.0,1.0
272.0,73.6,-76.4,315.6,404.4,0.0,1.0
268.0,85.0,-65.0,327.0,393.0,0.0,1.0
264.0,96.6,-53.4,338.6,381.4,1.0,0.0
260.0,82.6,-67.4,324.6,395.4,0.0,1.0
256.0,69.6,-80.4,311.6,408.4,0.0,1.0
252.0,57.6,-92.4,299.6,420.4,0.0,1.0
248.0,46.6,-103.4,288.6,431.4,0.0,1.0
244.0,36.6,-113.4,278.6,441.4,0.0,1.0
240.0,27.6,-122.4,269.6,450.4,0.0,1.0
236.0,19.6,-130.4,261.6,458.4,0.0,1.0
232.0,12.6,-137.4,254.6,465.4,0.0,1.0
228.0,6.6,-143.4,248.6,471.4,0.0,1.0
224.0,1.6,-148.4,243.6,476.4,0.0,1.0
220.0,-2.4,-152.4,239.6,480.4,0.0,1.0
216.0,-5.4,-155.4,236.6,483.4,0.0,1.0
212.0,-7.4,-157.4,234.6,485.4,0.0,1.0
208.0,-8.4,-158.4,233.6,486.4,0.0,1.0
204.0,-8.4,-158.4,233.6,486.4,0.0,1.0
200.0,-7.4,-157.4,234.6,485.4,0.0,1.0
196.0,-5.4,-155.4,236.6,483.4,0.0,1.0
192.0,4.6,-145.4,246.6,473.4,0.0,1.0
188.0,14.8,-135.2,256.8,463.2,0.0,1.0
184.0,25.2,-124.8,267.2,452.8,0.0,1.0
180.0,35.8,-114.2,277.8,442.2,0.0,1.0
176.0,46.6,-103.4,288.6,431.4,0.0,1.0
172.0,57.6,-92.4,299.6,420.4,0.0,1.0
168.0,68.8,-81.2,310.8,409.2,0.0,1.0
164.0,80.2,-69.8,322.2,397.8,0.0,1.0
160.0,91.8,-58.2,333.8,386.2,0.0,1.0
156.0,103.6,-46.4,345.6,374.4,1.0,0.0
152.0,89.6,-60.4,331.6,388.4,0.0,1.0
148.0,76.6,-73.4,318.6,401.4,0.0,1.0
144.0,64.6,-85.4,306.6,413.4,0.0,1.0
140.0,53.6,-96.4,295.6,424.4,0.0,1.0
136.0,43.6,-106.4,285.6,434.4,0.0,1.0
132.0,34.6,-115.4,276.6,443.4,0.0,1.0
128.0,26.6,-123.4,268.6,451.4,0.0,1.0
124.0,19.6,-130.4,261.6,458.4,0.0,1.0
120.0,13.6,-136.4,255.6,464.4,0.0,1.0
116.0,8.6,-141.4,250.6,469.4,0.0,1.0
112.0,4.6,-145.4,246.6,473.4,0.0,1.0
108.0,1.6,-148.4,243.6,476.4,0.0,1.0
104.0,-0.400000000001,-150.4,241.6,478.4,0.0,1.0
100.0,-1.4,-151.4,240.6,479.4,0.0,1.0
96.0,-1.4,-151.4,240.6,479.4,0.0,1.0
92.0,-0.400000000001,-150.4,241.6,478.4,0.0,1.0
88.0,1.6,-148.4,243.6,476.4,0.0,1.0
84.0,11.6,-138.4,253.6,466.4,0.0,1.0
80.0,21.8,-128.2,263.8,456.2,0.0,1.0
76.0,32.2,-117.8,274.2,445.8,0.0,1.0
72.0,42.8,-107.2,284.8,435.2,0.0,1.0
68.0,53.6,-96.4,295.6,424.4,0.0,1.0
64.0,64.6,-85.4,306.6,413.4,0.0,1.0
60.0,75.8,-74.2,317.8,402.2,0.0,1.0
56.0,87.2,-62.8,329.2,390.8,0.0,1.0
52.0,98.8,-51.2,340.8,379.2,1.0,0.0
48.0,84.8,-65.2,326.8,393.2,0.0,1.0
44.0,71.8,-78.2,313.8,406.2,0.0,1.0
40.0,59.8,-90.2,301.8,418.2,0.0,1.0
36.0,48.8,-101.2,290.8,429.2,0.0,1.0
32.0,38.8,-111.2,280.8,439.2,0.0,1.0
28.0,29.8,-120.2,271.8,448.2,0.0,1.0
24.0,21.8,-128.2,263.8,456.2,0.0,1.0
20.0,14.8,-135.2,256.8,463.2,0.0,1.0
16.0,8.8,-141.2,250.8,469.2,0.0,1.0
12.0,3.8,-146.2,245.8,474.2,0.0,1.0
8.0,-0.200000000001,-150.2,241.8,478.2,0.0,1.0
4.0,-3.2,-153.2,238.8,481.2,0.0,1.0
0.0,-5.2,-155.2,236.8,483.2,0.0,1.0
480.0,-98.2,-248.2,235.8,484.2,0.0,1.0
476.0,-98.2,-248.2,235.8,484.2,0.0,1.0
472.0,-97.2,-247.2,236.8,483.2,0.0,1.0
468.0,-95.2,-245.2,238.8,481.2,0.0,1.0
464.0,-85.2,-235.2,248.8,471.2,0.0,1.0
460.0,-75.0,-225.0,259.0,461.0,0.0,1.0
456.0,-64.6,-214.6,269.4,450.6,0.0,1.0
452.0,-54.0,-204.0,280.0,440.0,0.0,1.0
448.0,-43.2,-193.2,290.8,429.2,0.0,1.0
444.0,-32.2,-182.2,301.8,418.2,0.0,1.0
440.0,-21.0,-171.0,313.0,407.0,0.0,1.0
436.0,-9.6,-159.6,324.4,395.6,0.0,1.0
432.0,2.0,-148.0,336.0,384.0,0.0,1.0
428.0,13.8,-136.2,347.8,372.2,0.0,1.0
424.0,25.8,-124.2,359.8,360.2,0.0,1.0
420.0,38.0,-112.0,372.0,348.0,0.0,1.0
416.0,50.4,-99.6,384.4,335.6,0.0,1.0
412.0,63.0,-87.0,397.0,323.0,0.0,1.0
408.0,75.8,-74.2,409.8,310.2,0.0,1.0
404.0,88.8,-61.2,422.8,297.2,0.0,1.0
400.0,102.0,-48.0,436.0,284.0,1.0,0.0
396.0,88.0,-62.0,422.0,298.0,0.0,1.0
392.0,75.0,-75.0,409.0,311.0,0.0,1.0
388.0,63.0,-87.0,397.0,323.0,0.0,1.0
384.0,52.0,-98.0,386.0,334.0,0.0,1.0
380.0,42.0,-108.0,376.0,344.0,0.0,1.0
376.0,33.0,-117.0,367.0,353.0,0.0,1.0
372.0,25.0,-125.0,359.0,361.0,0.0,1.0
368.0,18.0,-132.0,352.0,368.0,0.0,1.0
364.0,12.0,-138.0,346.0,374.0,0.0,1.0
360.0,7.0,-143.0,341.0,379.0,0.0,1.0
356.0,3.0,-147.0,337.0,383.0,0.0,1.0
352.0,-7.38964445191e-13,-150.0,334.0,386.0,0.0,1.0
348.0,-2.0,-152.0,332.0,388.0,0.0,1.0
344.0,-3.0,-153.0,331.0,389.0,0.0,1.0
340.0,-3.0,-153.0,331.0,389.0,0.0,1.0
336.0,-2.0,-152.0,332.0,388.0,0.0,1.0
332.0,-7.38964445191e-13,-150.0,334.0,386.0,0.0,1.0
328.0,10.0,-140.0,344.0,376.0,0.0,1.0
324.0,20.2,-129.8,354.2,365.8,0.0,1.0
320.0,30.6,-119.4,364.6,355.4,0.0,1.0
316.0,41.2,-108.8,375.2,344.8,0.0,1.0
312.0,52.0,-98.0,386.0,334.0,0.0,1.0
308.0,63.0,-87.0,397.0,323.0,0.0,1.0
304.0,74.2,-75.8,408.2,311.8,0.0,1.0
300.0,85.6,-64.4,419.6,300.4,0.0,1.0
296.0,97.2,-52.8,431.2,288.8,1.0,0.0
292.0,83.2,-66.8,417.2,302.8,0.0,1.0
288.0,70.2,-79.8,404.2,315.8,0.0,1.0
284.0,58.2,-91.8,392.2,327.8,0.0,1.0
280.0,47.2,-102.8,381.2,338.8,0.0,1.0
276.0,37.2,-112.8,371.2,348.8,0.0,1.0
272.0,28.2,-121.8,362.2,357.8,0.0,1.0
268.0,20.2,-129.8,354.2,365.8,0.0,1.0
264.0,13.2,-136.8,347.2,372.8,0.0,1.0
260.0,7.2,-142.8,341.2,378.8,0.0,1.0
256.0,2.2,-147.8,336.2,383.8,0.0,1.0
252.0,-1.8,-151.8,332.2,387.8,0.0,1.0
248.0,-4.8,-154.8,329.2,390.8,0.0,1.0
244.0,-6.8,-156.8,327.2,392.8,0.0,1.0
240.0,-7.8,-157.8,326.2,393.8,0.0,1.0
236.0,-7.8,-157.8,326.2,393.8,0.0,1.0
232.0,-6.8,-156.8,327.2,392.8,0.0,1.0
228.0,-4.8,-154.8,329.2,390.8,0.0,1.0
224.0,5.2,-144.8,339.2,380.8,0.0,1.0
220.0,15.4,-134.6,349.4,370.6,0.0,1.0
216.0,25.8,-124.2,359.8,360.2,0.0,1.0
212.0,36.4,-113.6,370.4,349.6,0.0,1.0
208.0,47.2,-102.8,381.2,338.8,0.0,1.0
204.0,58.2,-91.8,392.2,327.8,0.0,1.0
200.0,69.4,-80.6,403.4,316.6,0.0,1.0
196.0,80.8,-69.2,414.8,305.2,0.0,1.0
192.0,92.4,-57.6,426.4,293.6,0.0,1.0
188.0,104.2,-45.8,438.2,281.8,1.0,0.0
184.0,90.2,-59.8,424.2,295.8,0.0,1.0
180.0,77.2,-72.8,411.2,308.8,0.0,1.0
176.0,65.2,-84.8,399.2,320.8,0.0,1.0
172.0,54.2,-95.8,388.2,331.8,0.0,1.0
168.0,44.2,-105.8,378.2,341.8,0.0,1.0
164.0,35.2,-114.8,369.2,350.8,0.0,1.0
160.0,27.2,-122.8,361.2,358.8,0.0,1.0
156.0,20.2,-129.8,354.2,365.8,0.0,1.0
152.0,14.2,-135.8,348.2,371.8,0.0,1.0
148.0,9.2,-140.8,343.2,376.8,0.0,1.0
144.0,5.2,-144.8,339.2,380.8,0.0,1.0
140.0,2.2,-147.8,336.2,383.8,0.0,1.0
136.0,0.199999999999,-149.8,334.2,385.8,0.0,1.0
132.0,-0.800000000001,-150.8,333.2,386.8,0.0,1.0
128.0,-0.800000000001,-150.8,333.2,386.8,0.0,1.0
124.0,0.199999999999,-149.8,334.2,385.8,0.0,1.0
120.0,2.2,-147.8,336.2,383.8,0.0,1.0
116.0,12.2,-137.8,346.2,373.8,0.0,1.0
112.0,22.4,-127.6,356.4,363.6,0.0,1.0
108.0,32.8,-117.2,366.8,353.2,0.0,1.0
104.0,43.4,-106.6,377.4,342.6,0.0,1.0
100.0,54.2,-95.8,388.2,331.8,0.0,1.0
96.0,65.2,-84.8,399.2,320.8,0.0,1.0
92.0,76.4,-73.6,410.4,309.6,0.0,1.0
88.0,87.8,-62.2,421.8,298.2,0.0,1.0
84.0,99.4,-50.6,433.4,286.6,1.0,0.0
80.0,85.4,-64.6,419.4,300.6,0.0,1.0
76.0,72.4,-77.6,406.4,313.6,0.0,1.0
72.0,60.4,-89.6,394.4,325.6,0.0,1.0
68.0,49.4,-100.6,383.4,336.6,0.0,1.0
64.0,39.4,-110.6,373.4,346.6,0.0,1.0
60.0,30.4,-119.6,364.4,355.6,0.0,1.0
56.0,22.4,-127.6,356.4,363.6,0.0,1.0
52.0,15.4,-134.6,349.4,370.6,0.0,1.0
48.0,9.4,-140.6,343.4,376.6,0.0,1.0
44.0,4.4,-145.6,338.4,381.6,0.0,1.0
40.0,0.399999999999,-149.6,334.4,385.6,0.0,1.0
36.0,-2.6,-152.6,331.4,388.6,0.0,1.0
32.0,-4.6,-154.6,329.4,390.6,0.0,1.0
28.0,-5.6,-155.6,328.4,391.6,0.0,1.0
24.0,-5.6,-155.6,328.4,391.6,0.0,1.0
